ID,UTC,day,month,hour,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25
1182,5/20/2025 6:00:00,20,5,6,65155.36,20000.0,7.3,3.0,1500000.0,20000.0,0.5,0.5
1183,5/20/2025 7:00:00,20,5,7,107850.24,20000.0,8.4,4.1,1500000.0,20000.0,1.9,1.4
1184,5/20/2025 8:00:00,20,5,8,48683.58,20000.0,7.2,4.1,1500000.0,20000.0,1.5,1.1
1185,5/20/2025 9:00:00,20,5,9,581509.81,20000.0,7.4,3.6,1500000.0,20000.0,1.3,1.0
1186,5/20/2025 10:00:00,20,5,10,1500000.0,20000.0,6.4,3.2,1500000.0,20000.0,1.4,0.8
1187,5/20/2025 11:00:00,20,5,11,54952.93,20000.0,6.6,3.7,1500000.0,20000.0,2.3,2.1
1188,5/20/2025 12:00:00,20,5,12,1500000.0,20000.0,10.7,3.2,1500000.0,20000.0,0.7,0.7
1189,5/20/2025 13:00:00,20,5,13,49490.07,20000.0,6.0,2.5,1500000.0,20000.0,1.1,0.7
1193,5/20/2025 17:00:00,20,5,17,54758.73,20000.0,3.3,2.1,1500000.0,20000.0,1.0,0.9
1194,5/20/2025 18:00:00,20,5,18,1500000.0,20000.0,4.9,2.3,1500000.0,20000.0,2.3,1.3
1195,5/20/2025 19:00:00,20,5,19,1500000.0,20000.0,3.1,2.4,1500000.0,20000.0,2.9,1.9
1196,5/20/2025 20:00:00,20,5,20,1500000.0,20000.0,2.7,2.2,1500000.0,20000.0,3.7,1.8
1197,5/20/2025 21:00:00,20,5,21,1500000.0,20000.0,2.6,2.2,1500000.0,20000.0,5.1,3.5
1198,5/20/2025 22:00:00,20,5,22,1167166.62,20000.0,2.8,2.1,1500000.0,20000.0,5.9,4.2
1199,5/20/2025 23:00:00,20,5,23,1500000.0,20000.0,2.5,2.1,1500000.0,20000.0,1.7,1.6
1200,5/21/2025 0:00:00,21,5,0,1500000.0,20000.0,2.2,2.0,1500000.0,20000.0,2.5,1.7
1201,5/21/2025 1:00:00,21,5,1,1500000.0,20000.0,2.3,2.1,1500000.0,20000.0,2.2,1.6
1203,5/21/2025 3:00:00,21,5,3,1500000.0,20000.0,2.2,2.0,1500000.0,20000.0,3.3,1.9
1204,5/21/2025 4:00:00,21,5,4,53356.91,20000.0,2.4,2.2,1500000.0,20000.0,3.6,1.9
1205,5/21/2025 5:00:00,21,5,5,1500000.0,20000.0,7.1,3.8,1500000.0,20000.0,1.7,1.5
1206,5/21/2025 6:00:00,21,5,6,67642.35,20000.0,6.3,4.9,1500000.0,20000.0,4.2,2.4
1207,5/21/2025 7:00:00,21,5,7,1500000.0,20000.0,13.4,9.5,1500000.0,20000.0,4.7,3.1
1208,5/21/2025 8:00:00,21,5,8,1500000.0,20000.0,12.6,7.9,1500000.0,20000.0,3.6,2.1
1209,5/21/2025 9:00:00,21,5,9,68718.41,20000.0,18.1,9.9,1500000.0,20000.0,2.7,1.7
1210,5/21/2025 10:00:00,21,5,10,1500000.0,20000.0,11.2,8.0,1500000.0,20000.0,2.5,1.6
1211,5/21/2025 11:00:00,21,5,11,73503.77,20000.0,9.4,5.8,1500000.0,20000.0,2.9,1.7
1212,5/21/2025 12:00:00,21,5,12,1500000.0,20000.0,8.6,5.7,1500000.0,20000.0,4.0,2.0
1213,5/21/2025 13:00:00,21,5,13,1500000.0,20000.0,7.8,5.5,1500000.0,20000.0,1.6,1.5
1214,5/21/2025 14:00:00,21,5,14,1500000.0,20000.0,8.0,4.6,1500000.0,20000.0,3.5,1.6
1215,5/21/2025 15:00:00,21,5,15,1500000.0,20000.0,7.4,3.3,1500000.0,20000.0,1.0,0.8
1216,5/21/2025 16:00:00,21,5,16,205791.8,20000.0,6.4,3.8,1500000.0,20000.0,1.0,0.7
1217,5/21/2025 17:00:00,21,5,17,76189.86,20000.0,5.8,3.1,1500000.0,20000.0,1.5,1.0
1218,5/21/2025 18:00:00,21,5,18,783414.5,20000.0,4.3,3.1,1500000.0,20000.0,3.2,1.5
1219,5/21/2025 19:00:00,21,5,19,48912.62,20000.0,4.9,3.5,1500000.0,20000.0,3.9,2.0
1220,5/21/2025 20:00:00,21,5,20,48683.58,20000.0,4.6,3.6,1500000.0,20000.0,3.7,3.0
1221,5/21/2025 21:00:00,21,5,21,1500000.0,20000.0,4.2,3.5,1500000.0,20000.0,3.7,2.4
1222,5/21/2025 22:00:00,21,5,22,1500000.0,20000.0,3.9,3.5,1500000.0,20000.0,4.8,3.1
1223,5/21/2025 23:00:00,21,5,23,140889.8,20000.0,3.9,3.4,1500000.0,20000.0,16.3,12.6
1224,5/22/2025 0:00:00,22,5,0,57957.43,20000.0,3.5,3.2,1500000.0,20000.0,7.8,4.5
1225,5/22/2025 1:00:00,22,5,1,1500000.0,20000.0,4.2,3.7,1500000.0,20000.0,9.1,2.7
1226,5/22/2025 2:00:00,22,5,2,1500000.0,20000.0,4.3,3.5,1500000.0,20000.0,2.7,2.2
1227,5/22/2025 3:00:00,22,5,3,63075.54,20000.0,3.6,3.3,1500000.0,20000.0,1.8,1.4
1228,5/22/2025 4:00:00,22,5,4,56133.85,20000.0,4.6,3.2,1500000.0,20000.0,1.6,1.2
1229,5/22/2025 5:00:00,22,5,5,60204.02,20000.0,21.8,4.5,1500000.0,20000.0,3.0,2.2
1230,5/22/2025 6:00:00,22,5,6,48398.81,20000.0,6.9,4.1,1500000.0,20000.0,3.9,2.9
1231,5/22/2025 7:00:00,22,5,7,94082.74,20000.0,9.3,6.2,1500000.0,20000.0,3.4,2.2
1232,5/22/2025 8:00:00,22,5,8,53043.7,20000.0,8.5,5.7,1500000.0,20000.0,3.1,2.0
1233,5/22/2025 9:00:00,22,5,9,128734.65,20000.0,12.3,5.1,1500000.0,20000.0,5.0,2.0
1234,5/22/2025 10:00:00,22,5,10,50192.23,20000.0,12.8,7.0,1500000.0,20000.0,2.8,2.2
1235,5/22/2025 11:00:00,22,5,11,49898.43,20000.0,6.6,4.8,1500000.0,20000.0,3.5,2.2
1236,5/22/2025 12:00:00,22,5,12,77144.07,20000.0,8.8,5.1,1500000.0,20000.0,4.1,2.1
1237,5/22/2025 13:00:00,22,5,13,143344.42,20000.0,8.2,3.6,1500000.0,20000.0,4.8,2.8
1238,5/22/2025 14:00:00,22,5,14,179050.78,20000.0,7.9,3.1,1500000.0,20000.0,3.5,1.0
1239,5/22/2025 15:00:00,22,5,15,42686.63,20000.0,4.5,2.7,1500000.0,20000.0,0.9,0.8
1240,5/22/2025 16:00:00,22,5,16,126452.38,20000.0,7.6,2.4,1500000.0,20000.0,1.3,1.2
1241,5/22/2025 17:00:00,22,5,17,46889.86,20000.0,5.6,2.2,1500000.0,20000.0,1.5,0.6
1242,5/22/2025 18:00:00,22,5,18,1500000.0,20000.0,6.6,4.1,1500000.0,20000.0,1.1,1.0
1243,5/22/2025 19:00:00,22,5,19,43089.94,20000.0,3.8,2.8,1500000.0,20000.0,2.7,1.5
1244,5/22/2025 20:00:00,22,5,20,1500000.0,20000.0,3.9,2.9,1500000.0,20000.0,1.6,1.3
1245,5/22/2025 21:00:00,22,5,21,1500000.0,20000.0,4.7,2.8,1500000.0,20000.0,1.6,1.0
1246,5/22/2025 22:00:00,22,5,22,1500000.0,20000.0,3.4,2.6,1500000.0,20000.0,5.4,1.6
1247,5/22/2025 23:00:00,22,5,23,53482.76,20000.0,3.4,2.6,1500000.0,20000.0,2.3,2.1
1248,5/23/2025 0:00:00,23,5,0,1500000.0,20000.0,2.5,2.3,1500000.0,20000.0,0.8,0.8
1249,5/23/2025 1:00:00,23,5,1,980371.88,20000.0,2.8,2.4,1500000.0,20000.0,2.8,1.4
1250,5/23/2025 2:00:00,23,5,2,1500000.0,20000.0,2.3,2.1,1500000.0,20000.0,1.1,0.8
1251,5/23/2025 3:00:00,23,5,3,47055.16,20000.0,2.4,2.2,1500000.0,20000.0,5.9,1.2
1252,5/23/2025 4:00:00,23,5,4,57410.42,20000.0,2.9,2.3,1500000.0,20000.0,0.8,0.6
1253,5/23/2025 5:00:00,23,5,5,45856.32,20000.0,3.8,1.9,1500000.0,20000.0,1.3,0.6
1254,5/23/2025 6:00:00,23,5,6,1500000.0,20000.0,7.7,2.3,1500000.0,20000.0,3.2,0.6
1255,5/23/2025 7:00:00,23,5,7,49374.02,20000.0,5.2,2.4,1500000.0,20000.0,2.4,1.4
1256,5/23/2025 8:00:00,23,5,8,45802.55,20000.0,5.2,3.1,1500000.0,20000.0,3.0,1.4
1257,5/23/2025 9:00:00,23,5,9,104483.92,20000.0,6.6,3.1,1500000.0,20000.0,1.1,0.9
1258,5/23/2025 10:00:00,23,5,10,1500000.0,20000.0,7.1,3.0,1500000.0,20000.0,0.6,0.6
1259,5/23/2025 11:00:00,23,5,11,60780.77,20000.0,5.8,2.6,1500000.0,20000.0,1.3,0.8
1260,5/23/2025 12:00:00,23,5,12,65866.2,20000.0,5.2,2.1,1500000.0,20000.0,0.7,0.7
1261,5/23/2025 13:00:00,23,5,13,50844.93,20000.0,2.7,1.9,1500000.0,20000.0,1.4,0.8
1262,5/23/2025 14:00:00,23,5,14,46506.41,20000.0,4.6,1.7,1500000.0,20000.0,0.9,0.6
1263,5/23/2025 15:00:00,23,5,15,169288.8,20000.0,2.0,1.5,1500000.0,20000.0,0.8,0.7
1264,5/23/2025 16:00:00,23,5,16,1500000.0,20000.0,2.2,1.6,1500000.0,20000.0,1.0,0.9
1265,5/23/2025 17:00:00,23,5,17,73052.43,20000.0,2.0,1.4,1500000.0,20000.0,1.2,0.7
1266,5/23/2025 18:00:00,23,5,18,40150.62,20000.0,1.8,1.6,1500000.0,20000.0,2.9,1.5
1267,5/23/2025 19:00:00,23,5,19,1500000.0,20000.0,1.9,1.6,1500000.0,20000.0,1.8,1.1
1268,5/23/2025 20:00:00,23,5,20,47165.69,20000.0,1.8,1.5,1500000.0,20000.0,3.8,2.7
1269,5/23/2025 21:00:00,23,5,21,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.6,1.1
1270,5/23/2025 22:00:00,23,5,22,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.4,0.9
1271,5/23/2025 23:00:00,23,5,23,1383982.25,20000.0,1.5,1.4,1500000.0,20000.0,1.8,0.8
1272,5/24/2025 0:00:00,24,5,0,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,0.8,0.7
1273,5/24/2025 1:00:00,24,5,1,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,1.7,1.2
1274,5/24/2025 2:00:00,24,5,2,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,3.1,0.8
1275,5/24/2025 3:00:00,24,5,3,980371.88,20000.0,1.7,1.5,1500000.0,20000.0,0.8,0.5
1276,5/24/2025 4:00:00,24,5,4,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,1.2,1.1
1277,5/24/2025 5:00:00,24,5,5,1500000.0,20000.0,1.8,1.5,1500000.0,20000.0,2.5,1.8
1278,5/24/2025 6:00:00,24,5,6,48342.06,20000.0,1.5,1.4,1500000.0,20000.0,1.6,1.0
1279,5/24/2025 7:00:00,24,5,7,174980.63,20000.0,1.4,1.3,1500000.0,20000.0,1.0,0.9
1280,5/24/2025 8:00:00,24,5,8,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,0.3,0.3
1281,5/24/2025 9:00:00,24,5,9,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,0.4,0.4
1282,5/24/2025 10:00:00,24,5,10,1500000.0,20000.0,1.3,1.2,1500000.0,20000.0,0.6,0.2
1283,5/24/2025 11:00:00,24,5,11,276125.03,20000.0,1.3,1.2,1500000.0,20000.0,0.3,0.3
1284,5/24/2025 12:00:00,24,5,12,1500000.0,20000.0,1.3,1.1,1500000.0,20000.0,0.4,0.4
1285,5/24/2025 13:00:00,24,5,13,47498.82,20000.0,1.1,1.1,1500000.0,20000.0,0.9,0.5
1286,5/24/2025 14:00:00,24,5,14,58164.05,20000.0,1.0,1.0,1500000.0,20000.0,0.8,0.8
1287,5/24/2025 15:00:00,24,5,15,1500000.0,20000.0,1.2,1.2,1500000.0,20000.0,0.9,0.5
1288,5/24/2025 16:00:00,24,5,16,52238.39,20000.0,1.1,1.1,1500000.0,20000.0,3.3,0.9
1289,5/24/2025 17:00:00,24,5,17,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,0.4,0.3
1290,5/24/2025 18:00:00,24,5,18,1500000.0,20000.0,1.1,1.1,1500000.0,20000.0,0.6,0.5
1291,5/24/2025 19:00:00,24,5,19,46670.37,20000.0,1.2,1.1,1500000.0,20000.0,0.9,0.9
1292,5/24/2025 20:00:00,24,5,20,76665.13,20000.0,1.1,1.1,1500000.0,20000.0,1.1,1.0
1293,5/24/2025 21:00:00,24,5,21,50547.17,20000.0,0.9,0.9,1500000.0,20000.0,0.7,0.7
1294,5/24/2025 22:00:00,24,5,22,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,1.2,1.0
1295,5/24/2025 23:00:00,24,5,23,145864.02,20000.0,1.0,1.0,1500000.0,20000.0,1.7,0.8
1296,5/25/2025 0:00:00,25,5,0,1500000.0,20000.0,1.1,1.0,1500000.0,20000.0,1.2,1.1
1297,5/25/2025 1:00:00,25,5,1,1500000.0,20000.0,1.1,1.0,1500000.0,20000.0,1.2,1.1
1298,5/25/2025 2:00:00,25,5,2,68634.92,20000.0,1.2,1.1,1500000.0,20000.0,2.2,1.1
1299,5/25/2025 3:00:00,25,5,3,54180.56,20000.0,1.1,1.0,1500000.0,20000.0,1.0,0.7
1300,5/25/2025 4:00:00,25,5,4,48115.72,20000.0,1.0,1.0,1500000.0,20000.0,0.8,0.8
1301,5/25/2025 5:00:00,25,5,5,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,2.8,1.3
1302,5/25/2025 6:00:00,25,5,6,48797.97,20000.0,1.0,1.0,1500000.0,20000.0,1.4,0.9
1303,5/25/2025 7:00:00,25,5,7,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,2.5,1.9
1304,5/25/2025 8:00:00,25,5,8,49374.02,20000.0,1.0,1.0,1500000.0,20000.0,1.9,1.8
1305,5/25/2025 9:00:00,25,5,9,59139.08,20000.0,1.1,1.1,1500000.0,20000.0,2.0,1.7
1306,5/25/2025 10:00:00,25,5,10,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,4.7,3.0
1307,5/25/2025 11:00:00,25,5,11,1500000.0,20000.0,1.1,1.1,1500000.0,20000.0,2.7,2.2
1308,5/25/2025 12:00:00,25,5,12,51264.87,20000.0,1.3,1.2,1500000.0,20000.0,2.4,1.9
1309,5/25/2025 13:00:00,25,5,13,67396.86,20000.0,1.3,1.2,1500000.0,20000.0,2.7,1.4
1310,5/25/2025 14:00:00,25,5,14,912700.56,20000.0,1.3,1.2,1500000.0,20000.0,2.5,1.8
1311,5/25/2025 15:00:00,25,5,15,48285.37,20000.0,1.1,1.1,1500000.0,20000.0,2.3,1.8
1312,5/25/2025 16:00:00,25,5,16,53608.91,20000.0,1.4,1.3,1500000.0,20000.0,2.2,2.0
1313,5/25/2025 17:00:00,25,5,17,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,2.1,1.9
1314,5/25/2025 18:00:00,25,5,18,53735.39,20000.0,1.3,1.2,1500000.0,20000.0,3.5,3.0
1315,5/25/2025 19:00:00,25,5,19,1500000.0,20000.0,1.3,1.2,1500000.0,20000.0,4.9,3.9
1316,5/25/2025 20:00:00,25,5,20,54436.71,20000.0,1.3,1.2,1500000.0,20000.0,6.7,4.4
1317,5/25/2025 21:00:00,25,5,21,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,3.4,3.0
1318,5/25/2025 22:00:00,25,5,22,235663.14,20000.0,1.6,1.5,1500000.0,20000.0,4.7,3.4
1319,5/25/2025 23:00:00,25,5,23,54565.27,20000.0,1.7,1.4,1500000.0,20000.0,3.1,2.8
1320,5/26/2025 0:00:00,26,5,0,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.3,1.5
1321,5/26/2025 1:00:00,26,5,1,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.1,1.3
1322,5/26/2025 2:00:00,26,5,2,49142.77,20000.0,1.6,1.5,1500000.0,20000.0,1.5,1.4
1323,5/26/2025 3:00:00,26,5,3,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,1.3,1.1
1324,5/26/2025 4:00:00,26,5,4,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.8,1.7
1325,5/26/2025 5:00:00,26,5,5,65549.16,20000.0,4.4,3.7,1500000.0,20000.0,1.4,1.1
1326,5/26/2025 6:00:00,26,5,6,1500000.0,20000.0,2.6,1.8,1500000.0,20000.0,1.8,0.7
1327,5/26/2025 7:00:00,26,5,7,1500000.0,20000.0,3.0,1.3,1500000.0,20000.0,0.4,0.4
1328,5/26/2025 8:00:00,26,5,8,1500000.0,20000.0,2.8,1.4,1500000.0,20000.0,2.1,0.6
1329,5/26/2025 9:00:00,26,5,9,111213.22,20000.0,3.6,1.6,1500000.0,20000.0,0.4,0.3
1330,5/26/2025 10:00:00,26,5,10,295457.28,20000.0,3.2,1.4,1500000.0,20000.0,0.4,0.4
1331,5/26/2025 11:00:00,26,5,11,1500000.0,20000.0,1.7,1.3,1500000.0,20000.0,0.9,0.4
1332,5/26/2025 12:00:00,26,5,12,63531.04,20000.0,2.4,1.6,1500000.0,20000.0,1.2,0.6
1333,5/26/2025 13:00:00,26,5,13,61217.42,20000.0,2.4,1.3,1500000.0,20000.0,0.3,0.3
1334,5/26/2025 14:00:00,26,5,14,322285.69,20000.0,2.1,1.3,1500000.0,20000.0,0.4,0.2
1335,5/26/2025 15:00:00,26,5,15,1500000.0,20000.0,1.7,1.1,1500000.0,20000.0,0.3,0.3
1336,5/26/2025 16:00:00,26,5,16,1500000.0,20000.0,2.0,1.1,1500000.0,20000.0,0.1,0.1
1337,5/26/2025 17:00:00,26,5,17,75624.33,20000.0,1.1,1.0,1500000.0,20000.0,0.2,0.2
1338,5/26/2025 18:00:00,26,5,18,1500000.0,20000.0,1.1,1.0,1500000.0,20000.0,0.8,0.8
1339,5/26/2025 19:00:00,26,5,19,147031.48,20000.0,1.1,1.0,1500000.0,20000.0,0.5,0.5
1340,5/26/2025 20:00:00,26,5,20,1500000.0,20000.0,0.9,0.9,1500000.0,20000.0,2.5,0.8
1341,5/26/2025 21:00:00,26,5,21,65312.54,20000.0,1.1,1.0,1500000.0,20000.0,0.9,0.6
1342,5/26/2025 22:00:00,26,5,22,1500000.0,20000.0,1.0,1.0,1500000.0,20000.0,0.9,0.6
1343,5/26/2025 23:00:00,26,5,23,55082.8,20000.0,1.0,0.9,1500000.0,20000.0,1.1,1.0
1344,5/27/2025 0:00:00,27,5,0,57614.89,20000.0,0.9,0.9,1500000.0,20000.0,1.4,1.0
1345,5/27/2025 1:00:00,27,5,1,53168.75,20000.0,0.9,0.9,1500000.0,20000.0,0.9,0.6
1346,5/27/2025 2:00:00,27,5,2,1500000.0,20000.0,1.1,1.0,1500000.0,20000.0,1.0,0.6
1347,5/27/2025 3:00:00,27,5,3,52794.52,20000.0,0.9,0.9,1500000.0,20000.0,1.3,1.1
1348,5/27/2025 4:00:00,27,5,4,52238.39,20000.0,1.0,1.0,1500000.0,20000.0,1.6,1.1
1349,5/27/2025 5:00:00,27,5,5,1500000.0,20000.0,1.1,1.0,1500000.0,20000.0,0.5,0.5
1350,5/27/2025 6:00:00,27,5,6,1500000.0,20000.0,9.2,2.4,1500000.0,20000.0,1.5,0.4
1351,5/27/2025 7:00:00,27,5,7,1500000.0,20000.0,3.6,1.9,1500000.0,20000.0,0.3,0.2
1352,5/27/2025 8:00:00,27,5,8,646809.56,20000.0,3.4,1.6,1500000.0,20000.0,1.2,0.5
1353,5/27/2025 9:00:00,27,5,9,52608.45,20000.0,5.3,1.3,1500000.0,20000.0,0.2,0.2
1354,5/27/2025 10:00:00,27,5,10,1500000.0,20000.0,1.5,1.1,1500000.0,20000.0,0.4,0.3
1355,5/27/2025 11:00:00,27,5,11,49839.88,20000.0,2.1,1.3,1500000.0,20000.0,0.3,0.3
1356,5/27/2025 12:00:00,27,5,12,93587.73,20000.0,3.2,1.6,1500000.0,20000.0,0.3,0.3
1357,5/27/2025 13:00:00,27,5,13,57478.49,20000.0,2.6,1.3,1500000.0,20000.0,0.4,0.4
1358,5/27/2025 14:00:00,27,5,14,69900.07,20000.0,1.4,1.3,1500000.0,20000.0,0.7,0.5
1359,5/27/2025 15:00:00,27,5,15,71280.45,20000.0,1.8,1.4,1500000.0,20000.0,1.0,0.6
1360,5/27/2025 16:00:00,27,5,16,50310.26,20000.0,1.4,1.3,1500000.0,20000.0,1.4,0.6
1361,5/27/2025 17:00:00,27,5,17,50844.93,20000.0,1.4,1.3,1500000.0,20000.0,0.7,0.5
1362,5/27/2025 18:00:00,27,5,18,197314.02,20000.0,1.4,1.3,1500000.0,20000.0,1.2,0.9
1363,5/27/2025 19:00:00,27,5,19,571803.06,20000.0,1.4,1.3,1500000.0,20000.0,0.5,0.4
1364,5/27/2025 20:00:00,27,5,20,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,0.6,0.6
1365,5/27/2025 21:00:00,27,5,21,52176.98,20000.0,1.4,1.3,1500000.0,20000.0,1.2,0.8
1366,5/27/2025 22:00:00,27,5,22,1500000.0,20000.0,1.3,1.2,1500000.0,20000.0,5.5,0.9
1367,5/27/2025 23:00:00,27,5,23,1500000.0,20000.0,1.4,1.3,1500000.0,20000.0,1.2,1.1
1368,5/28/2025 0:00:00,28,5,0,271628.22,20000.0,1.4,1.3,1500000.0,20000.0,1.4,1.2
1369,5/28/2025 1:00:00,28,5,1,1500000.0,20000.0,1.3,1.2,1500000.0,20000.0,1.5,1.0
1370,5/28/2025 2:00:00,28,5,2,1500000.0,20000.0,1.4,1.2,1500000.0,20000.0,0.5,0.5
1371,5/28/2025 3:00:00,28,5,3,63226.96,20000.0,1.3,1.2,1500000.0,20000.0,0.4,0.3
1372,5/28/2025 4:00:00,28,5,4,61805.16,20000.0,1.3,1.2,1500000.0,20000.0,1.1,0.5
1373,5/28/2025 5:00:00,28,5,5,1500000.0,20000.0,2.9,1.6,1500000.0,20000.0,0.5,0.5
1374,5/28/2025 6:00:00,28,5,6,60998.65,20000.0,4.9,2.1,1500000.0,20000.0,1.3,0.6
1375,5/28/2025 7:00:00,28,5,7,551022.38,20000.0,6.1,2.1,1500000.0,20000.0,0.7,0.7
1376,5/28/2025 8:00:00,28,5,8,1500000.0,20000.0,2.7,2.1,1500000.0,20000.0,1.3,0.7
1378,5/28/2025 10:00:00,28,5,10,58788.77,20000.0,8.2,2.2,1500000.0,20000.0,0.5,0.5
1379,5/28/2025 11:00:00,28,5,11,51871.07,20000.0,3.9,2.3,1500000.0,20000.0,0.7,0.6
1380,5/28/2025 12:00:00,28,5,12,1500000.0,20000.0,3.8,2.0,1500000.0,20000.0,0.4,0.4
1381,5/28/2025 13:00:00,28,5,13,63151.2,20000.0,3.8,2.4,1500000.0,20000.0,1.1,0.7
1382,5/28/2025 14:00:00,28,5,14,1500000.0,20000.0,2.9,2.0,1500000.0,20000.0,0.7,0.6
1383,5/28/2025 15:00:00,28,5,15,59491.7,20000.0,3.2,2.0,1500000.0,20000.0,2.1,0.7
1384,5/28/2025 16:00:00,28,5,16,1500000.0,20000.0,4.3,2.2,1500000.0,20000.0,1.1,1.0
1385,5/28/2025 17:00:00,28,5,17,53608.91,20000.0,2.3,2.0,1500000.0,20000.0,1.3,1.2
1386,5/28/2025 18:00:00,28,5,18,152589.05,20000.0,3.1,2.4,1500000.0,20000.0,1.0,0.9
1387,5/28/2025 19:00:00,28,5,19,1500000.0,20000.0,1.9,1.8,1500000.0,20000.0,2.4,1.4
1388,5/28/2025 20:00:00,28,5,20,1500000.0,20000.0,2.1,2.0,1500000.0,20000.0,1.7,1.6
1389,5/28/2025 21:00:00,28,5,21,906988.06,20000.0,2.0,1.9,1500000.0,20000.0,1.5,1.3
1390,5/28/2025 22:00:00,28,5,22,56400.0,20000.0,2.4,2.0,1500000.0,20000.0,3.7,2.9
1391,5/28/2025 23:00:00,28,5,23,180333.33,20000.0,2.0,1.8,1500000.0,20000.0,2.1,1.6
1400,5/29/2025 8:00:00,29,5,8,1256008.0,20000.0,19.9,14.9,1500000.0,20000.0,5.9,1.3
1401,5/29/2025 9:00:00,29,5,9,1500000.0,20000.0,28.1,16.7,1500000.0,20000.0,3.1,2.1
1413,5/29/2025 21:00:00,29,5,21,54888.11,20000.0,4.2,3.4,1500000.0,20000.0,0.3,0.3
1414,5/29/2025 22:00:00,29,5,22,973828.06,20000.0,3.1,2.7,1500000.0,20000.0,4.8,0.4
1415,5/29/2025 23:00:00,29,5,23,48342.06,20000.0,3.7,2.9,1500000.0,20000.0,2.7,0.7
1416,5/30/2025 0:00:00,30,5,0,54565.27,20000.0,2.5,2.3,1500000.0,20000.0,0.3,0.2
1417,5/30/2025 1:00:00,30,5,1,54052.96,20000.0,2.6,2.4,1500000.0,20000.0,0.3,0.3
1419,5/30/2025 3:00:00,30,5,3,71982.92,20000.0,2.1,1.9,1500000.0,20000.0,0.5,0.5
1420,5/30/2025 4:00:00,30,5,4,1500000.0,20000.0,2.7,2.1,1500000.0,20000.0,0.4,0.4
1421,5/30/2025 5:00:00,30,5,5,329220.66,20000.0,1.8,1.7,1500000.0,20000.0,0.8,0.8
1422,5/30/2025 6:00:00,30,5,6,75624.33,20000.0,6.1,2.0,1500000.0,20000.0,2.8,0.8
1423,5/30/2025 7:00:00,30,5,7,787739.56,20000.0,7.4,3.4,1500000.0,20000.0,1.4,0.9
1424,5/30/2025 8:00:00,30,5,8,471673.13,20000.0,7.5,5.8,1500000.0,20000.0,0.8,0.8
1425,5/30/2025 9:00:00,30,5,9,120646.45,20000.0,6.2,5.0,1500000.0,20000.0,1.6,0.6
1426,5/30/2025 10:00:00,30,5,10,1500000.0,20000.0,5.6,5.1,1500000.0,20000.0,1.7,0.8
1427,5/30/2025 11:00:00,30,5,11,137642.86,20000.0,4.7,3.4,1500000.0,20000.0,0.7,0.6
1428,5/30/2025 12:00:00,30,5,12,185950.58,20000.0,4.6,3.2,1500000.0,20000.0,0.6,0.6
1429,5/30/2025 13:00:00,30,5,13,1500000.0,20000.0,3.5,3.2,1500000.0,20000.0,0.4,0.4
1430,5/30/2025 14:00:00,30,5,14,1185846.25,20000.0,4.9,3.1,1500000.0,20000.0,1.6,1.0
1431,5/30/2025 15:00:00,30,5,15,1500000.0,20000.0,3.8,2.9,1500000.0,20000.0,4.1,1.0
1432,5/30/2025 16:00:00,30,5,16,1500000.0,20000.0,3.1,2.8,1500000.0,20000.0,1.3,0.9
1433,5/30/2025 17:00:00,30,5,17,67233.78,20000.0,2.7,2.5,1500000.0,20000.0,0.7,0.7
1434,5/30/2025 18:00:00,30,5,18,61363.77,20000.0,3.2,2.5,1500000.0,20000.0,2.8,1.4
1435,5/30/2025 19:00:00,30,5,19,53482.76,20000.0,2.5,2.3,1500000.0,20000.0,0.8,0.8
1436,5/30/2025 20:00:00,30,5,20,50904.71,20000.0,2.4,2.2,1500000.0,20000.0,1.4,1.2
1437,5/30/2025 21:00:00,30,5,21,1500000.0,20000.0,2.4,2.2,1500000.0,20000.0,1.5,1.4
1438,5/30/2025 22:00:00,30,5,22,66828.13,20000.0,2.3,2.1,1500000.0,20000.0,0.9,0.9
1439,5/30/2025 23:00:00,30,5,23,1500000.0,20000.0,2.5,2.2,1500000.0,20000.0,1.1,0.9
1440,5/31/2025 0:00:00,31,5,0,298409.47,20000.0,2.3,2.1,1500000.0,20000.0,2.8,0.8
