ID,UTC,day,month,hour,n'-2.5,n'-10,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25,n3-CO,n3-NO2,n3-pm10,n3-pm25,n4-pm10,n4-pm25,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
511,2/22/2025 7:00:00,22,2,7,,,,,,,416208.1,20000,16.1,14.4,186629.7,20000,20.4,18.5,,,6.1,-4.4,,,,,-11.1,-2,-2,-2,3.7,31,50,0,1036.5,-2,,14,3.7
512,2/22/2025 8:00:00,22,2,8,,,,,,,413546,20000,18.6,14.8,195099.7,20000,22.1,20,,,6.1,-4.4,,,,,-9.9,-0.4,-0.4,-0.4,3.8,0,49,0,1036.1,-0.4,,49,3.8
513,2/22/2025 9:00:00,22,2,9,,,,,,,455413.8,20000,19.5,16.4,1500000,20000,20,18.1,,,6.1,-4.4,,,,,-9.9,1.5,1.5,1.5,4.3,0,42,0,1035.4,1.5,,66,4.3
514,2/22/2025 10:00:00,22,2,10,,,,,,,410914.3,20000,13.4,12,1500000,20000,17,15.4,,,6.1,-4.4,,,,,-10.2,3.4,3.4,3.4,6.2,0,36,0,1034.5,3.4,,80,6.2
515,2/22/2025 11:00:00,22,2,11,,,,,,,427171.6,20000,11,9.3,212756.9,20000,14.6,13.3,,,6.1,-4.4,,,,,-8.7,4.9,4.9,4.9,6.5,20,37,0,1033.4,4.9,,92,6.5
516,2/22/2025 12:00:00,22,2,12,,,,,,,410914.3,20000,10.7,9.6,1500000,20000,13.4,12.2,,,6.1,-4.4,,,,,-7.7,5.9,5.9,5.9,6.7,86,37,0,1032.1,5.9,,88,6.7
517,2/22/2025 13:00:00,22,2,13,,,,,,,431417.9,20000,9.5,8.2,197314,20000,12.1,11,,,6.1,-4.4,,,,,-6.7,6.1,6.1,6.1,6,54,39,0,1031.4,6.1,,87,6
518,2/22/2025 14:00:00,22,2,14,,,,,,,412226.4,20000,7.5,6.7,317250,20000,11.5,10.5,,,6.1,-4.4,,,,,-6.8,6.1,6.1,6.1,6.1,44,39,0,1030.7,6.1,,92,6.1
519,2/22/2025 15:00:00,22,2,15,,,,,,,444625.8,20000,8,7.2,194007.5,20000,11.2,10.1,,,6.1,-4.4,,,,,-4.3,5.2,5.2,5.2,3.8,13,51,0,1030.4,5.2,,121,3.8
520,2/22/2025 16:00:00,22,2,16,,,,,,,444625.8,20000,8.3,7.4,1500000,20000,11.1,9.9,,,6.1,-4.4,,,,,-5.8,2.8,2.8,2.8,1.5,1,53,0,1030.2,2.8,,126,1.5
521,2/22/2025 17:00:00,22,2,17,,,,,,,434291.2,20000,8.9,8,1500000,20000,11.2,10.1,,,6.1,-4.4,,,,,-6.4,1.5,1.5,1.5,1.5,18,56,0,1030.9,1.5,,83,1.5
522,2/22/2025 18:00:00,22,2,18,,,,,,,421625.7,20000,13.6,12.1,185612.5,20000,18.2,15.1,,,6.1,-4.4,,,,,-6.2,0.5,0.5,0.5,3.2,13,61,0,1031.4,0.5,,56,3.2
523,2/22/2025 19:00:00,22,2,19,,,,,,,428578.7,20000,16.5,13.7,189735.6,20000,20.3,18.2,,,6.1,-4.4,,,,,-5.5,0,0,0,3.6,43,66,0,1031.9,0,,57,3.6
524,2/22/2025 20:00:00,22,2,20,,,,,,,416208.1,20000,15.3,13.5,1500000,20000,16.6,14.9,,,6.1,-4.4,,,,,-4.4,0.3,0.3,0.3,4.4,8,70,0,1032.3,0.3,,55,4.4
525,2/22/2025 21:00:00,22,2,21,,,,,,,431417.9,20000,11.2,10.1,184604,20000,14.4,13,,,6.1,-4.4,,,,,-3.6,-0.4,-0.4,-0.4,3.9,54,79,0,1032.7,-0.4,,53,3.9
526,2/22/2025 22:00:00,22,2,22,,,,,,,418901.2,20000,9,8.1,1500000,20000,13.2,11.9,,,6.1,-4.4,,,,,-3.1,-0.5,-0.5,-0.5,3.9,69,83,0,1032.9,-0.5,,43,3.9
527,2/22/2025 23:00:00,22,2,23,,,,,,,420259.5,20000,9.1,8.2,190085.8,20000,12.5,11.3,,,6.1,-4.4,,,,,-2.8,-0.4,-0.4,-0.4,3.7,97,84,0,1033,-0.4,,43,3.7
528,2/23/2025 0:00:00,23,2,0,,,,,,,428578.7,20000,8.7,7.5,1500000,20000,11.1,10.1,,,5.8,-0.4,,,,,-2.6,-0.4,-0.4,-0.4,3.1,96,85,0,1033,-0.4,,50,3.1
529,2/23/2025 1:00:00,23,2,1,,,,,,,432850.2,20000,7.7,6.9,1500000,20000,10.8,9.7,,,5.8,-0.4,,,,,-1.7,0.6,0.6,0.6,3.6,99,85,0,1033.1,0.6,,63,3.6
530,2/23/2025 2:00:00,23,2,2,,,,,,,410914.3,20000,7.2,6.5,1500000,20000,9.7,8.7,,,5.8,-0.4,,,,,-1.5,0.6,0.6,0.6,3,99,86,0,1033,0.6,,65,3
531,2/23/2025 3:00:00,23,2,3,,,,,,,437199.4,20000,6.8,6.1,1500000,20000,9,8.2,,,5.8,-0.4,,,,,-1.4,0.7,0.7,0.7,3.1,100,86,0,1033,0.7,,59,3.1
532,2/23/2025 4:00:00,23,2,4,,,,,,,429994.1,20000,7.4,6.7,1500000,20000,8.8,8,,,5.8,-0.4,,,,,-1,0.8,0.8,0.8,1.5,100,88,0,1033,0.8,,76,1.5
533,2/23/2025 5:00:00,23,2,5,,,,,,,428578.7,20000,11.2,9.5,1500000,20000,12.1,10.9,,,5.8,-0.4,,,,,-1,0.9,0.9,0.9,2.6,100,87,0,1033,0.9,,56,2.6
534,2/23/2025 6:00:00,23,2,6,,,,,,,423000,20000,10,9,1500000,20000,11.1,10,,,5.8,-0.4,,,,,-0.8,1.2,1.2,1.2,2.7,100,87,0,1033.6,1.2,,82,2.7
535,2/23/2025 7:00:00,23,2,7,,,,,,,420259.5,20000,7.9,7.1,1500000,20000,10.3,9.3,,,5.8,-0.4,,,,,-1.2,1.7,1.7,1.7,2.8,100,81,0,1033.8,1.7,,75,2.8
536,2/23/2025 8:00:00,23,2,8,,,,,,,427171.6,20000,7.7,6.8,1500000,20000,9.9,9,,,5.8,-0.4,,,,,-1.2,2.3,2.3,2.3,3.4,98,78,0,1033.5,2.3,,90,3.4
537,2/23/2025 9:00:00,23,2,9,,,,,,,428578.7,20000,7.1,6.4,604504.1,20000,9.8,8.9,,,5.8,-0.4,,,,,-0.9,3.3,3.3,3.3,5.2,100,74,0,1033.5,3.3,,90,5.2
538,2/23/2025 10:00:00,23,2,10,,,,,,,429994.1,20000,7.5,6.8,245998.2,20000,9.4,8.5,,,5.8,-0.4,,,,,-0.7,3.8,3.8,3.8,6.1,98,72,0,1033.2,3.8,,102,6.1
539,2/23/2025 11:00:00,23,2,11,,,,,,,429994.1,20000,7.8,6.8,1500000,20000,10.1,9.2,,,5.8,-0.4,,,,,-0.4,4.7,4.7,4.7,6.2,89,69,0,1032.5,4.7,,102,6.2
540,2/23/2025 12:00:00,23,2,12,,,,,,,423000,20000,8.6,7.7,1500000,20000,10.5,9.5,,,5.8,-0.4,,,,,-0.2,5.8,5.8,5.8,6.4,91,65,0,1031.8,5.8,,100,6.4
541,2/23/2025 13:00:00,23,2,13,,,,,,,429994.1,20000,9.3,8.4,198812.9,20000,10.8,9.8,,,5.8,-0.4,,,,,-0.2,4.7,4.7,4.7,6.3,80,71,0,1032.4,4.7,,83,6.3
542,2/23/2025 14:00:00,23,2,14,,,,,,,423000,20000,8.7,7.8,189386.4,20000,10.4,9.5,,,5.8,-0.4,,,,,-0.2,5.2,5.2,5.2,6.9,92,68,0,1031.8,5.2,,85,6.9
543,2/23/2025 15:00:00,23,2,15,,,,,,,425772.9,20000,8.4,7.6,1500000,20000,11.1,9.9,,,5.8,-0.4,,,,,-0.4,5,5,5,6.1,100,68,0,1031.5,5,,87,6.1
544,2/23/2025 16:00:00,23,2,16,,,,,,,420259.5,20000,8.3,7.5,1500000,20000,11,10,,,5.8,-0.4,,,,,0.1,4.5,4.5,4.5,4.5,100,73,0,1031.6,4.5,,106,4.5
545,2/23/2025 17:00:00,23,2,17,,,,,,,420259.5,20000,9.1,8.2,394515.2,20000,11.7,10.5,,,5.8,-0.4,,,,,0,4.1,4.1,4.1,3.3,100,75,0,1032,4.1,,103,3.3
546,2/23/2025 18:00:00,23,2,18,,,,,,,429994.1,20000,9.5,8.6,190085.8,20000,12.5,11.3,,,5.8,-0.4,,,,,0.4,3.5,3.5,3.5,1.3,100,80,0,1032.3,3.5,,56,1.3
547,2/23/2025 19:00:00,23,2,19,,,,,,,409609.7,20000,11,9.9,192566.5,20000,13.8,12.4,,,5.8,-0.4,,,,,0.2,3.2,3.2,3.2,0.9,100,81,0,1032.6,3.2,,11,0.9
548,2/23/2025 20:00:00,23,2,20,,,,,,,400681.6,20000,13,11.6,1500000,20000,16.6,14.9,,,5.8,-0.4,,,,,0.3,2.9,2.9,2.9,0.9,100,83,0,1032.8,2.9,,349,0.9
549,2/23/2025 21:00:00,23,2,21,,,,,,,405740.1,20000,15.5,13.7,1500000,20000,17.6,15.8,,,5.8,-0.4,,,,,0,2.7,2.7,2.7,1.5,100,82,0,1032.6,2.7,,30,1.5
550,2/23/2025 22:00:00,23,2,22,,,,,,,400681.6,20000,15.5,13.9,186629.7,20000,17.9,15.9,,,5.8,-0.4,,,,,0.1,2.4,2.4,2.4,2.6,97,85,0,1032.6,2.4,,25,2.6
551,2/23/2025 23:00:00,23,2,23,,,,,,,403196.6,20000,15.9,14.3,220562.6,20000,21.3,19.2,,,5.8,-0.4,,,,,0.6,2.1,2.1,2.1,3.2,98,90,0,1032.5,2.1,,27,3.2
552,2/24/2025 0:00:00,24,2,0,,,,,,,388516.3,20000,21.4,18.1,302172.1,20000,22.8,20.5,,,7,0.9,,,,,0.7,1.7,1.7,1.7,3,98,93,0,1032.5,1.7,,17,3
553,2/24/2025 1:00:00,24,2,1,,,,,,,390896.2,20000,17.2,15.2,184604,20000,21.7,19.6,,,7,0.9,,,,,0,2,2,2,2.7,90,87,0,1032.7,2,,48,2.7
554,2/24/2025 2:00:00,24,2,2,,,,,,,399434.5,20000,19,17,182613.2,20000,23.9,21.3,,,7,0.9,,,,,0.1,1.7,1.7,1.7,1.5,73,89,0,1032.4,1.7,,36,1.5
555,2/24/2025 3:00:00,24,2,3,,,,,,,403196.6,20000,21.1,18.9,1500000,20000,25.2,22.8,,,7,0.9,,,,,0.1,1.4,1.4,1.4,1.5,80,91,0,1032.3,1.4,,14,1.5
556,2/24/2025 4:00:00,24,2,4,,,,,,,388516.3,20000,23,20.6,186289.7,20000,25.9,23.3,,,7,0.9,,,,,0.4,1.2,1.2,1.2,1.1,78,94,0,1032.2,1.2,,351,1.1
557,2/24/2025 5:00:00,24,2,5,,,,,,,408312.5,20000,21.4,19.1,1500000,20000,24.9,22.4,,,7,0.9,,,,,0.3,0.9,0.9,0.9,1,77,95,0,1032,0.9,,338,1
558,2/24/2025 6:00:00,24,2,6,,,,,,,384994.6,20000,23.1,20.8,1500000,20000,23.7,21.4,,,7,0.9,,,,,0.2,1.1,1.1,1.1,2.2,96,94,0,1032.3,1.1,,336,2.2
559,2/24/2025 7:00:00,24,2,7,,,,,,,372555,20000,23.4,20.3,112314.1,20000,26.4,22.5,,,7,0.9,,,,,0.4,1.7,1.7,1.7,1.4,99,91,0,1032.6,1.7,,23,1.4
560,2/24/2025 8:00:00,24,2,8,,,,,,,371459.6,20000,27.9,22.9,1500000,20000,24,17.7,,,7,0.9,,,,,0.9,2.8,2.8,2.8,2.5,100,87,0,1032.3,2.8,,111,2.5
561,2/24/2025 9:00:00,24,2,9,,,,,,,381529.4,20000,25.8,21.8,166125,20000,25.7,18,,,7,0.9,,,,,1.4,3.5,3.5,3.5,3.3,100,86,0,1032.1,3.5,,112,3.3
562,2/24/2025 10:00:00,24,2,10,,,,,,,370369.8,20000,22.3,19.2,1500000,20000,20.8,15.8,,,7,0.9,,,,,1.8,4.4,4.4,4.4,3.8,100,83,0,1031.5,4.4,,87,3.8
563,2/24/2025 11:00:00,24,2,11,,,,,,,388516.3,20000,20.9,17.5,1500000,20000,17.7,13,,,7,0.9,,,,,2.3,6,6,6,4.5,100,77,0,1030.8,6,,97,4.5
564,2/24/2025 12:00:00,24,2,12,,,,,,,376994.7,20000,32.6,29.1,214026,20000,18.4,12.9,,,7,0.9,,,,,2.5,7,7,7,5.1,100,73,0,1029.7,7,,98,5.1
565,2/24/2025 13:00:00,24,2,13,,,,,,,389703,20000,31.1,25.8,346783.8,20000,20.7,14.3,,,7,0.9,,,,,1.8,4.7,4.7,4.7,4.7,100,81,0,1030.4,4.7,,92,4.7
566,2/24/2025 14:00:00,24,2,14,,,,,,,380386.6,20000,62.7,50.7,535800.1,20000,19.3,14.2,,,7,0.9,,,,,2,5.5,5.5,5.5,4.2,100,78,0,1029.9,5.5,,110,4.2
567,2/24/2025 15:00:00,24,2,15,,,,,,,386162.2,20000,27.8,22.7,1500000,20000,15.1,13.5,,,7,0.9,,,,,2,5.7,5.7,5.7,4.2,100,77,0,1029.4,5.7,,108,4.2
568,2/24/2025 16:00:00,24,2,16,,,,,,,387336,20000,19,14.4,1500000,20000,17.1,11.5,,,7,0.9,,,,,2.6,4.9,4.9,4.9,1.6,100,85,0,1029.3,4.9,,90,1.6
569,2/24/2025 17:00:00,24,2,17,,,,,,,368207.2,20000,13.4,11.3,237671.4,20000,13.6,10.8,,,7,0.9,,,,,2,4.4,4.4,4.4,0.6,100,85,0,1029.2,4.4,,304,0.6
570,2/24/2025 18:00:00,24,2,18,,,,,,,375876,20000,16.5,14.1,200712.5,20000,10.7,9.6,,,7,0.9,,,,,1.8,3.8,3.8,3.8,1.2,89,87,0,1029,3.8,,321,1.2
571,2/24/2025 19:00:00,24,2,19,,,,,,,370369.8,20000,31.9,24.5,1500000,20000,11.5,9.4,,,7,0.9,,,,,1.7,3.6,3.6,3.6,0.8,100,88,0,1028.9,3.6,,333,0.8
572,2/24/2025 20:00:00,24,2,20,,,,,,,353675,20000,24.2,21.1,723528.8,20000,10.5,9.5,,,7,0.9,,,,,1.9,3.7,3.7,3.7,0.8,93,88,0,1028.7,3.7,,333,0.8
573,2/24/2025 21:00:00,24,2,21,,,,,,,360811.7,20000,19.8,17.7,783414.5,20000,10.9,9.9,,,7,0.9,,,,,1.8,3.5,3.5,3.5,1.2,70,89,0,1028.7,3.5,,333,1.2
574,2/24/2025 22:00:00,24,2,22,,,,,,,354679.2,20000,23.1,19.4,1500000,20000,11.6,10.5,,,7,0.9,,,,,1.1,2.5,2.5,2.5,1.8,75,91,0,1028.6,2.5,,307,1.8
575,2/24/2025 23:00:00,24,2,23,,,,,,,360811.7,20000,30.4,26.8,1500000,20000,12.3,11.1,,,7,0.9,,,,,0.8,1.9,1.9,1.9,2.7,100,92,0,1028.1,1.9,,312,2.7
576,2/25/2025 0:00:00,25,2,0,,,,,,,351681.6,20000,31.2,26.5,1500000,20000,12.5,11.3,,,11.6,1.8,,,,,0.9,2,2,2,2.5,90,92,0,1027.7,2,,330,2.5
577,2/25/2025 1:00:00,25,2,1,,,,,,,356702.8,20000,28,24.4,205393.7,20000,12.3,11.2,,,11.6,1.8,,,,,1.8,3.1,3.1,3.1,1.9,66,91,0,1027.2,3.1,,326,1.9
578,2/25/2025 2:00:00,25,2,2,,,,,,,363948.7,20000,22.2,19.9,255967.9,20000,13,11.7,,,11.6,1.8,,,,,1.1,2.3,2.3,2.3,1.5,50,92,0,1026.8,2.3,,21,1.5
579,2/25/2025 3:00:00,25,2,3,,,,,,,359776.7,20000,20.3,18.1,198061.2,20000,12.6,11.4,,,11.6,1.8,,,,,0.7,1.8,1.8,1.8,1,73,92,0,1026.5,1.8,,22,1
580,2/25/2025 4:00:00,25,2,4,,,,,,,358746.8,20000,18.5,16.6,1500000,20000,12.8,11.6,,,11.6,1.8,,,,,1.1,2.2,2.2,2.2,0.9,93,92,0,1026.4,2.2,,360,0.9
581,2/25/2025 5:00:00,25,2,5,,,,,,,363948.7,20000,15.7,14,258276.2,20000,11.9,10.8,,,11.6,1.8,,,,,1.3,2.5,2.5,2.5,2.3,94,92,0,1026.2,2.5,,342,2.3
582,2/25/2025 6:00:00,25,2,6,,,,,,,381529.4,20000,33.5,28.2,1500000,20000,13.7,12.3,,,11.6,1.8,,,,,1.5,2.6,2.6,2.6,2.4,84,92,0,1026.2,2.6,,347,2.4
583,2/25/2025 7:00:00,25,2,7,,,,,,,352675.8,20000,35,29.6,1500000,20000,22.3,20.2,,,11.6,1.8,,,,,2.2,3.5,3.5,3.5,2.4,50,91,0,1026.1,3.5,,9,2.4
584,2/25/2025 8:00:00,25,2,8,,,,,,,342951.3,20000,59.8,50.6,1500000,20000,24.4,21.8,,,11.6,1.8,,,,,2.9,5.1,5.1,5.1,1.7,28,86,0,1025.7,5.1,,77,1.7
585,2/25/2025 9:00:00,25,2,9,,,,,,,354679.2,20000,51.6,44.5,1500000,20000,26.7,23.9,,,11.6,1.8,,,,,3.7,6.8,6.8,6.8,3.6,26,80,0,1025.2,6.8,,108,3.6
586,2/25/2025 10:00:00,25,2,10,,,,,,,353675,20000,32.3,27,256541.7,20000,30.6,21.9,,,11.6,1.8,,,,,4.2,8.6,8.6,8.6,5.2,28,74,0,1024.4,8.6,,117,5.2
587,2/25/2025 11:00:00,25,2,11,,,,,,,371459.6,20000,32.1,28.3,157426,20000,23.6,19.8,,,11.6,1.8,,,,,4.5,10.2,10.2,10.2,5.6,38,68,0,1023.3,10.2,,121,5.6
588,2/25/2025 12:00:00,25,2,12,,,,,,,353675,20000,26.9,20.7,349707.9,20000,21.6,16.5,,,11.6,1.8,,,,,4.7,11.4,11.4,11.4,4.8,32,63,0,1022.1,11.4,,110,4.8
589,2/25/2025 13:00:00,25,2,13,,,,,,,358746.8,20000,24.3,21.7,150376.8,20000,23.5,16.5,,,11.6,1.8,,,,,5,11.5,11.5,11.5,4.2,25,65,0,1022.2,11.5,,100,4.2
590,2/25/2025 14:00:00,25,2,14,,,,,,,394515.2,20000,21.2,17.5,1500000,20000,16.2,12.7,,,11.6,1.8,,,,,4.9,11.6,11.6,11.6,4.4,18,63,0,1021.6,11.6,,120,4.4
591,2/25/2025 15:00:00,25,2,15,,,,,,,387336,20000,16.4,12.4,150620.2,20000,19.4,11.8,,,11.6,1.8,,,,,4.9,11.4,11.4,11.4,4.7,23,64,0,1021.1,11.4,,137,4.7
592,2/25/2025 16:00:00,25,2,16,,,,,,,352675.8,20000,29.2,23.3,1500000,20000,12.9,11.5,,,11.6,1.8,,,,,4.9,9.9,9.9,9.9,0.6,25,71,0,1020.9,9.9,,108,0.6
593,2/25/2025 17:00:00,25,2,17,,,,,,,339192.8,20000,17.2,13,1500000,20000,12.6,11.3,,,11.6,1.8,,,,,4.1,8.4,8.4,8.4,0.8,33,75,0,1021,8.4,,297,0.8
594,2/25/2025 18:00:00,25,2,18,,,,,,,335506,20000,18,14.7,1500000,20000,21.1,11.4,,,11.6,1.8,,,,,3.7,6.8,6.8,6.8,2.2,30,80,0,1021.3,6.8,,284,2.2
595,2/25/2025 19:00:00,25,2,19,,,,,,,326589.7,20000,20.5,16.2,1065986.1,20000,14.4,10.7,,,11.6,1.8,,,,,3.2,5.5,5.5,5.5,3.5,40,85,0,1021.6,5.5,,298,3.5
596,2/25/2025 20:00:00,25,2,20,,,,,,,344858.2,20000,20.5,17.6,1383982.2,20000,13.7,10.6,,,11.6,1.8,,,,,2.9,4.8,4.8,4.8,2.1,75,88,0,1021.8,4.8,,290,2.1
597,2/25/2025 21:00:00,25,2,21,,,,,,,352675.8,20000,22.4,18.9,1500000,20000,12.2,10.5,,,11.6,1.8,,,,,2.7,4.3,4.3,4.3,1.9,92,89,0,1022.2,4.3,,299,1.9
598,2/25/2025 22:00:00,25,2,22,,,,,,,346783.8,20000,21.8,18.8,166125,20000,11.9,10.7,,,11.6,1.8,,,,,2.5,4.3,4.3,4.3,1.5,74,88,0,1022.2,4.3,,339,1.5
599,2/25/2025 23:00:00,25,2,23,,,,,,,345818.6,20000,27.6,24.7,1500000,20000,11,9.9,,,11.6,1.8,,,,,2.2,4,4,4,2,31,88,0,1022.2,4,,5,2
600,2/26/2025 0:00:00,26,2,0,,,,,,,358746.8,20000,24.1,20.9,148689.9,20000,11.5,10.4,,,12.1,2.2,,,,,1.9,3.7,3.7,3.7,2.4,54,88,0,1022.2,3.7,,9,2.4
601,2/26/2025 1:00:00,26,2,1,,,,,,,359776.7,20000,23.6,21.1,1500000,20000,11,9.9,,,12.1,2.2,,,,,2,3.9,3.9,3.9,3.5,56,87,0,1022.1,3.9,,28,3.5
602,2/26/2025 2:00:00,26,2,2,,,,,,,355688.5,20000,23.2,20.1,1500000,20000,11,10,,,12.1,2.2,,,,,2,3.6,3.6,3.6,3.3,29,90,0,1021.9,3.6,,29,3.3
603,2/26/2025 3:00:00,26,2,3,,,,,,,378119.3,20000,17.4,15.4,1500000,20000,11.2,10.3,,,12.1,2.2,,,,,1.9,3,3,3,3,24,92,0,1021.9,3,,25,3
604,2/26/2025 4:00:00,26,2,4,,,,,,,386162.2,20000,13.8,12.4,1500000,20000,10.9,9.9,,,12.1,2.2,,,,,1.8,2.5,2.5,2.5,2.4,46,95,0,1022.1,2.5,,17,2.4
605,2/26/2025 5:00:00,26,2,5,,,,,,,382678.3,20000,13.1,11.8,151846.1,20000,10.1,9.2,,,12.1,2.2,,,,,1.8,2.2,2.2,2.2,2.5,100,97,0,1022.4,2.2,,4,2.5
606,2/26/2025 6:00:00,26,2,6,,,,,,,367134.4,20000,13.5,12.1,1500000,20000,10.2,9.3,,,12.1,2.2,,,,,3.1,3.4,3.4,3.4,4.1,100,98,0,1022.7,3.4,,360,4.1
607,2/26/2025 7:00:00,26,2,7,,,,,,,356702.8,20000,27.8,22.1,158211.3,20000,17.4,15.6,,,12.1,2.2,,,,,3.9,4.1,4.1,4.1,4.4,100,99,0,1023,4.1,,21,4.4
608,2/26/2025 8:00:00,26,2,8,,,,,,,351681.6,20000,26.2,22,194007.5,20000,22.6,19.1,,,12.1,2.2,,,,,4.1,4.8,4.8,4.8,5.1,100,95,0,1022.9,4.8,,39,5.1
609,2/26/2025 9:00:00,26,2,9,,,,,,,332786.7,20000,46.1,36.4,1500000,20000,16.8,14.1,,,12.1,2.2,,,,,4.3,5.7,5.7,5.7,6.1,100,90,0,1022.8,5.7,,56,6.1
610,2/26/2025 10:00:00,26,2,10,,,,,,,323995.4,20000,52.2,44.1,1500000,20000,16.8,14,,,12.1,2.2,,,,,4.6,7.6,7.6,7.6,6.2,91,81,0,1022.2,7.6,,73,6.2
611,2/26/2025 11:00:00,26,2,11,,,,,,,346783.8,20000,35.4,28.3,1500000,20000,22.1,17.4,,,12.1,2.2,,,,,5.1,10.3,10.3,10.3,5.6,81,70,0,1021.3,10.3,,88,5.6
612,2/26/2025 12:00:00,26,2,12,,,,,,,355688.5,20000,63.2,49.4,172247.6,20000,24.6,22.1,,,12.1,2.2,,,,,5.4,11.3,11.3,11.3,6.4,61,67,0,1020,11.3,,63,6.4
613,2/26/2025 13:00:00,26,2,13,,,,,,,365005.1,20000,44.4,36.5,1500000,20000,26,23.2,,,12.1,2.2,,,,,5.8,11.9,11.9,11.9,5.4,71,66,0,1020.1,11.9,,37,5.4
614,2/26/2025 14:00:00,26,2,14,,,,,,,369285.7,20000,70.3,31.7,160335.1,20000,28,22,,,12.1,2.2,,,,,5.6,12,12,12,6.9,84,65,0,1019.6,12,,23,6.9
615,2/26/2025 15:00:00,26,2,15,,,,,,,343902.4,20000,50.1,38.8,153087.4,20000,33.5,21.7,,,12.1,2.2,,,,,5.6,12.1,12.1,12.1,3.6,39,64,0,1019.1,12.1,,45,3.6
616,2/26/2025 16:00:00,26,2,16,,,,,,,353675,20000,39.2,33.1,126264.9,20000,30.2,20.1,,,12.1,2.2,,,,,5.9,10.6,10.6,10.6,0.7,92,73,0,1019.3,10.6,,346,0.7
617,2/26/2025 17:00:00,26,2,17,,,,,,,329220.7,20000,31.1,24.8,1500000,20000,24.6,21.9,,,12.1,2.2,,,,,5.1,9.4,9.4,9.4,1.8,100,75,0,1019.6,9.4,,45,1.8
618,2/26/2025 18:00:00,26,2,18,,,,,,,323138.6,20000,33.1,25,1500000,20000,23.9,20.6,,,12.1,2.2,,,,,5.7,8.8,8.8,8.8,2.4,99,81,0,1020.3,8.8,,73,2.4
619,2/26/2025 19:00:00,26,2,19,,,,,,,323995.4,20000,28.2,22.5,148689.9,20000,32.8,29.5,,,12.1,2.2,,,,,5.9,8.1,8.1,8.1,3.2,100,86,0.1,1020.6,8.1,,52,3.2
620,2/26/2025 20:00:00,26,2,20,,,,,,,323995.4,20000,28.7,24.9,1500000,20000,30.7,27.5,,,12.1,2.2,,,,,5.6,7.1,7.1,7.1,3.7,100,90,0.1,1020.9,7.1,,39,3.7
621,2/26/2025 21:00:00,26,2,21,,,,,,,328339.6,20000,28.5,24.6,1500000,20000,30.8,27.7,,,12.1,2.2,,,,,5.7,7,7,7,3.6,100,92,0.2,1021.3,7,,30,3.6
622,2/26/2025 22:00:00,26,2,22,,,,,,,323995.4,20000,29.2,26,180333.3,20000,29.8,26.9,,,12.1,2.2,,,,,5.8,6.8,6.8,6.8,3.2,100,93,0.1,1021.5,6.8,,34,3.2
623,2/26/2025 23:00:00,26,2,23,,,,,,,332786.7,20000,28.4,25,1500000,20000,27.7,25,,,12.1,2.2,,,,,5.8,6.5,6.5,6.5,3,100,95,0.1,1021.6,6.5,,25,3
624,2/27/2025 0:00:00,27,2,0,,,,,,,338264.4,20000,24.1,21.6,135332.2,20000,26,23.6,,,12.1,6.4,,,,,5.8,6.4,6.4,6.4,2.9,100,96,0,1021.4,6.4,,22,2.9
625,2/27/2025 1:00:00,27,2,1,,,,,,,343902.4,20000,20.6,18.4,161142.9,20000,24.8,22.4,,,12.1,6.4,,,,,6.9,7.4,7.4,7.4,3.4,100,97,0,1021.2,7.4,,360,3.4
626,2/27/2025 2:00:00,27,2,2,,,,,,,342951.3,20000,20.9,18.6,1500000,20000,24.5,22.2,,,12.1,6.4,,,,,6.9,7.3,7.3,7.3,3.8,100,98,0,1020.9,7.3,,31,3.8
627,2/27/2025 3:00:00,27,2,3,,,,,,,344858.2,20000,20,17.7,1500000,20000,23,20.9,,,12.1,6.4,,,,,6.7,7.1,7.1,7.1,5.3,100,97,0.1,1020.6,7.1,,24,5.3
628,2/27/2025 4:00:00,27,2,4,,,,,,,359776.7,20000,18.7,16.7,212756.9,20000,21.3,19.3,,,12.1,6.4,,,,,6.7,7,7,7,5.4,100,98,0.1,1020.5,7,,20,5.4
629,2/27/2025 5:00:00,27,2,5,,,,,,,353675,20000,18.2,16.3,576618.6,20000,20.5,18.6,,,12.1,6.4,,,,,6.5,6.8,6.8,6.8,4.6,100,98,0.1,1020.2,6.8,,9,4.6
630,2/27/2025 6:00:00,27,2,6,,,,,,,375876,20000,20.1,17.5,81011.2,20000,19.6,17.8,,,12.1,6.4,,,,,6.5,6.9,6.9,6.9,5.1,100,98,0.1,1020.5,6.9,,4,5.1
631,2/27/2025 7:00:00,27,2,7,,,,,,,362897.7,20000,35.4,25.5,181630.5,20000,20.1,17.8,,,12.1,6.4,,,,,6.5,7.1,7.1,7.1,5.5,100,96,0,1020.7,7.1,,17,5.5
632,2/27/2025 8:00:00,27,2,8,,,,,,,347753.7,20000,46.5,36.9,1500000,20000,23.7,19.8,,,12.1,6.4,,,,,6.6,7.6,7.6,7.6,5.7,100,94,0,1020.6,7.6,,35,5.7
