Unnamed: 0,UTC,day,month,hour,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,humidity,pressure,tempC,precipMM,winddirDegree,windspeedKmph,pm25,pm10,frequency_category
878,2025-03-09 14:00:00,9,3,14,17.3,4.5,1.3,4.6,0.0,34.0,1012.5,17.3,0.0,81.0,4.6,,,none
879,2025-03-09 15:00:00,9,3,15,17.3,4.5,4.6,2.6,0.0,46.0,1012.3,16.4,0.0,65.0,2.6,,,none
880,2025-03-09 16:00:00,9,3,16,17.3,4.5,5.0,2.0,0.0,56.0,1012.5,13.7,0.0,360.0,2.0,,,none
881,2025-03-09 17:00:00,9,3,17,17.3,4.5,2.8,2.4,0.0,56.0,1013.0,11.4,0.0,312.0,2.4,,,none
882,2025-03-09 18:00:00,9,3,18,17.3,4.5,1.6,2.3,0.0,54.0,1013.5,10.4,0.0,302.0,2.3,,,none
883,2025-03-09 19:00:00,9,3,19,17.3,4.5,0.5,2.0,0.0,54.0,1014.1,9.5,0.0,315.0,2.0,,,none
884,2025-03-09 20:00:00,9,3,20,17.3,4.5,-0.4,2.3,0.0,53.0,1014.8,8.7,0.0,321.0,2.3,,,none
885,2025-03-09 21:00:00,9,3,21,17.3,4.5,-1.0,1.5,22.0,52.0,1015.3,8.3,0.0,339.0,1.5,,,none
886,2025-03-09 22:00:00,9,3,22,17.3,4.5,-0.9,1.7,52.0,55.0,1015.8,7.6,0.0,342.0,1.7,,,none
887,2025-03-09 23:00:00,9,3,23,17.3,4.5,-0.8,1.5,89.0,58.0,1016.2,7.0,0.0,346.0,1.5,,,none
888,2025-03-10 00:00:00,10,3,0,16.3,3.6,-0.8,1.6,81.0,61.0,1016.3,6.2,0.0,360.0,1.6,,,none
889,2025-03-10 01:00:00,10,3,1,16.3,3.6,0.3,1.9,59.0,68.0,1016.2,5.9,0.0,29.0,1.9,,,none
890,2025-03-10 02:00:00,10,3,2,16.3,3.6,0.1,1.6,24.0,70.0,1016.3,5.1,0.0,360.0,1.6,,,none
891,2025-03-10 03:00:00,10,3,3,16.3,3.6,-0.4,1.4,13.0,70.0,1016.5,4.6,0.0,360.0,1.4,,,none
892,2025-03-10 04:00:00,10,3,4,16.3,3.6,-0.9,1.3,7.0,70.0,1016.7,4.1,0.0,360.0,1.3,,,none
893,2025-03-10 05:00:00,10,3,5,16.3,3.6,-1.2,1.6,11.0,71.0,1016.9,3.6,0.0,360.0,1.6,,,none
894,2025-03-10 06:00:00,10,3,6,16.3,3.6,-0.1,2.7,12.0,70.0,1017.3,5.0,0.0,356.0,2.7,,,low
895,2025-03-10 07:00:00,10,3,7,16.3,3.6,0.3,4.0,29.0,65.0,1017.5,6.5,0.0,5.0,4.0,,,low
896,2025-03-10 08:00:00,10,3,8,16.3,3.6,1.0,3.0,26.0,59.0,1017.5,8.5,0.0,52.0,3.0,,,high
897,2025-03-10 09:00:00,10,3,9,16.3,3.6,1.6,4.4,58.0,54.0,1017.2,10.6,0.0,69.0,4.4,,,high
898,2025-03-10 10:00:00,10,3,10,16.3,3.6,2.0,6.2,100.0,48.0,1016.3,12.6,0.0,73.0,6.2,,,high
899,2025-03-10 11:00:00,10,3,11,16.3,3.6,2.1,6.8,100.0,44.0,1015.4,14.2,0.0,72.0,6.8,,,high
900,2025-03-10 12:00:00,10,3,12,16.3,3.6,2.4,7.0,100.0,41.0,1014.2,15.4,0.0,67.0,7.0,,,high
901,2025-03-10 13:00:00,10,3,13,16.3,3.6,1.5,7.0,100.0,37.0,1013.4,16.1,0.0,48.0,7.0,,,high
902,2025-03-10 14:00:00,10,3,14,16.3,3.6,1.6,7.0,100.0,37.0,1013.0,16.3,0.0,29.0,7.0,,,high
903,2025-03-10 15:00:00,10,3,15,16.3,3.6,3.0,5.4,99.0,45.0,1012.8,15.0,0.0,354.0,5.4,,,high
904,2025-03-10 16:00:00,10,3,16,16.3,3.6,4.2,4.5,100.0,55.0,1013.0,13.2,0.0,344.0,4.5,,,high
905,2025-03-10 17:00:00,10,3,17,16.3,3.6,4.2,2.5,100.0,63.0,1013.7,10.9,0.0,339.0,2.5,,,high
906,2025-03-10 18:00:00,10,3,18,16.3,3.6,3.5,3.1,88.0,61.0,1014.3,10.8,0.0,357.0,3.1,,,high
907,2025-03-10 19:00:00,10,3,19,16.3,3.6,3.3,3.3,47.0,62.0,1014.6,10.2,0.0,6.0,3.3,,,none
908,2025-03-10 20:00:00,10,3,20,16.3,3.6,3.3,2.9,16.0,66.0,1015.1,9.4,0.0,353.0,2.9,,,none
909,2025-03-10 21:00:00,10,3,21,16.3,3.6,3.2,1.6,84.0,68.0,1015.3,8.8,0.0,360.0,1.6,,,none
910,2025-03-10 22:00:00,10,3,22,16.3,3.6,3.1,3.4,99.0,73.0,1015.6,7.7,0.0,342.0,3.4,,,none
911,2025-03-10 23:00:00,10,3,23,16.3,3.6,2.9,2.4,100.0,74.0,1015.8,7.3,0.0,9.0,2.4,,,none
912,2025-03-11 00:00:00,11,3,0,18.1,6.1,2.6,4.2,99.0,78.0,1015.5,6.1,0.0,20.0,4.2,,,none
913,2025-03-11 01:00:00,11,3,1,18.1,6.1,3.8,4.1,100.0,77.0,1015.3,7.6,0.0,13.0,4.1,,,none
914,2025-03-11 02:00:00,11,3,2,18.1,6.1,4.0,4.5,96.0,80.0,1015.1,7.2,0.0,5.0,4.5,,,none
915,2025-03-11 03:00:00,11,3,3,18.1,6.1,4.1,5.6,100.0,82.0,1015.0,6.9,0.0,358.0,5.6,,,none
916,2025-03-11 04:00:00,11,3,4,18.1,6.1,3.9,4.7,95.0,83.0,1014.9,6.6,0.0,358.0,4.7,,,none
917,2025-03-11 05:00:00,11,3,5,18.1,6.1,3.6,4.5,66.0,83.0,1014.8,6.3,0.0,2.0,4.5,,,none
918,2025-03-11 06:00:00,11,3,6,18.1,6.1,3.6,6.7,37.0,80.0,1014.8,6.8,0.0,3.0,6.7,,,low
919,2025-03-11 07:00:00,11,3,7,18.1,6.1,4.1,6.8,91.0,78.0,1014.6,7.7,0.0,12.0,6.8,,,low
920,2025-03-11 08:00:00,11,3,8,18.1,6.1,4.4,8.0,99.0,71.0,1014.1,9.5,0.0,14.0,8.0,,,high
921,2025-03-11 09:00:00,11,3,9,18.1,6.1,4.6,8.9,79.0,63.0,1013.1,11.5,0.0,8.0,8.9,,,high
922,2025-03-11 10:00:00,11,3,10,18.1,6.1,5.4,9.4,97.0,57.0,1011.9,13.7,0.0,24.0,9.4,,,high
923,2025-03-11 11:00:00,11,3,11,18.1,6.1,6.1,9.7,100.0,51.0,1010.8,16.2,0.0,19.0,9.7,,,high
924,2025-03-11 12:00:00,11,3,12,18.1,6.1,6.6,8.6,99.0,49.0,1009.8,17.3,0.0,31.0,8.6,,,high
925,2025-03-11 13:00:00,11,3,13,18.1,6.1,7.0,4.8,100.0,48.0,1009.6,18.1,0.0,25.0,4.8,,,high
926,2025-03-11 14:00:00,11,3,14,18.1,6.1,7.2,2.0,99.0,52.0,1010.7,17.1,0.0,225.0,2.0,,,high
927,2025-03-11 15:00:00,11,3,15,18.1,6.1,10.4,9.7,98.0,80.0,1010.5,13.8,1.7,1.0,9.7,,,high
928,2025-03-11 16:00:00,11,3,16,18.1,6.1,10.7,6.7,99.0,86.0,1010.4,13.1,0.1,16.0,6.7,,,high
929,2025-03-11 17:00:00,11,3,17,18.1,6.1,9.1,5.1,97.0,86.0,1011.1,11.4,0.0,54.0,5.1,,,high
930,2025-03-11 18:00:00,11,3,18,18.1,6.1,9.3,5.1,100.0,88.0,1011.7,11.3,0.0,32.0,5.1,,,high
931,2025-03-11 19:00:00,11,3,19,18.1,6.1,9.1,5.3,53.0,90.0,1011.6,10.7,0.0,18.0,5.3,,,none
932,2025-03-11 20:00:00,11,3,20,18.1,6.1,8.5,5.2,82.0,90.0,1011.7,10.0,0.0,16.0,5.2,,,none
933,2025-03-11 21:00:00,11,3,21,18.1,6.1,8.1,4.4,25.0,91.0,1011.5,9.4,0.0,27.0,4.4,,,none
934,2025-03-11 22:00:00,11,3,22,18.1,6.1,7.6,4.5,64.0,93.0,1011.6,8.7,0.0,16.0,4.5,,,none
935,2025-03-11 23:00:00,11,3,23,18.1,6.1,7.3,4.9,97.0,94.0,1011.4,8.1,0.0,6.0,4.9,,,none
936,2025-03-12 00:00:00,12,3,0,21.7,7.7,7.1,4.9,100.0,96.0,1011.1,7.7,0.0,354.0,4.9,,,none
937,2025-03-12 01:00:00,12,3,1,21.7,7.7,9.3,6.0,100.0,93.0,1010.3,10.4,0.0,3.0,6.0,,,none
938,2025-03-12 02:00:00,12,3,2,21.7,7.7,9.0,6.0,100.0,94.0,1010.1,10.0,0.0,3.0,6.0,,,none
939,2025-03-12 03:00:00,12,3,3,21.7,7.7,8.3,5.0,100.0,95.0,1010.0,9.1,0.0,19.0,5.0,,,none
940,2025-03-12 04:00:00,12,3,4,21.7,7.7,8.4,4.9,100.0,96.0,1009.9,8.9,0.0,17.0,4.9,,,none
941,2025-03-12 05:00:00,12,3,5,21.7,7.7,8.3,5.1,100.0,97.0,1009.9,8.7,0.0,6.0,5.1,,,none
942,2025-03-12 06:00:00,12,3,6,21.7,7.7,9.0,7.0,100.0,99.0,1010.5,9.2,0.0,359.0,7.0,,,low
943,2025-03-12 07:00:00,12,3,7,21.7,7.7,9.5,8.2,99.0,94.0,1010.7,10.4,0.0,10.0,8.2,,,low
944,2025-03-12 08:00:00,12,3,8,21.7,7.7,9.7,8.2,100.0,84.0,1010.8,12.4,0.0,33.0,8.2,,,high
945,2025-03-12 09:00:00,12,3,9,21.7,7.7,10.2,10.3,100.0,78.0,1010.5,13.9,0.0,38.0,10.3,,,high
946,2025-03-12 10:00:00,12,3,10,21.7,7.7,10.4,9.5,100.0,71.0,1009.8,15.5,0.0,51.0,9.5,,,high
947,2025-03-12 11:00:00,12,3,11,21.7,7.7,10.2,9.4,91.0,60.0,1008.8,18.0,0.0,66.0,9.4,,,high
948,2025-03-12 12:00:00,12,3,12,21.7,7.7,9.9,9.0,100.0,51.0,1007.3,20.3,0.0,67.0,9.0,,,high
949,2025-03-12 13:00:00,12,3,13,21.7,7.7,8.3,9.8,100.0,42.0,1006.5,21.7,0.0,108.0,9.8,,,high
950,2025-03-12 14:00:00,12,3,14,21.7,7.7,9.0,17.1,100.0,47.0,1006.1,20.9,0.0,99.0,17.1,,,high
951,2025-03-12 15:00:00,12,3,15,21.7,7.7,10.2,20.2,100.0,55.0,1006.1,19.5,0.0,106.0,20.2,,,high
952,2025-03-12 16:00:00,12,3,16,21.7,7.7,10.8,14.9,96.0,64.0,1006.2,17.7,0.0,105.0,14.9,,,high
953,2025-03-12 17:00:00,12,3,17,21.7,7.7,11.3,11.9,100.0,74.0,1006.3,16.0,0.0,96.0,11.9,,,high
954,2025-03-12 18:00:00,12,3,18,21.7,7.7,11.7,8.7,100.0,83.0,1007.0,14.6,0.0,85.0,8.7,,,high
955,2025-03-12 19:00:00,12,3,19,21.7,7.7,11.6,10.7,100.0,88.0,1007.2,13.6,0.0,83.0,10.7,,,none
956,2025-03-12 20:00:00,12,3,20,21.7,7.7,11.6,9.2,100.0,92.0,1006.9,12.9,0.5,84.0,9.2,,,none
957,2025-03-12 21:00:00,12,3,21,21.7,7.7,11.4,9.4,100.0,93.0,1006.5,12.5,0.0,90.0,9.4,,,none
958,2025-03-12 22:00:00,12,3,22,21.7,7.7,11.2,12.2,99.0,92.0,1006.4,12.5,0.0,99.0,12.2,,,none
959,2025-03-12 23:00:00,12,3,23,21.7,7.7,11.1,12.8,100.0,93.0,1006.0,12.1,0.0,92.0,12.8,,,none
960,2025-03-13 00:00:00,13,3,0,23.1,10.1,11.0,13.0,100.0,92.0,1005.2,12.2,0.0,87.0,13.0,,,none
961,2025-03-13 01:00:00,13,3,1,23.1,10.1,11.8,8.0,100.0,91.0,1005.0,13.2,0.2,84.0,8.0,,,none
962,2025-03-13 02:00:00,13,3,2,23.1,10.1,11.8,12.3,90.0,97.0,1004.0,12.3,1.4,79.0,12.3,,,none
963,2025-03-13 03:00:00,13,3,3,23.1,10.1,11.2,12.5,100.0,96.0,1004.3,11.8,1.0,98.0,12.5,,,none
964,2025-03-13 04:00:00,13,3,4,23.1,10.1,11.2,9.5,99.0,96.0,1004.5,11.8,0.9,89.0,9.5,,,none
965,2025-03-13 05:00:00,13,3,5,23.1,10.1,11.0,5.7,51.0,97.0,1004.3,11.4,0.4,66.0,5.7,,,none
966,2025-03-13 06:00:00,13,3,6,23.1,10.1,11.2,4.9,61.0,97.0,1004.8,11.7,0.1,6.0,4.9,,,low
967,2025-03-13 07:00:00,13,3,7,23.1,10.1,11.3,6.6,84.0,92.0,1005.0,12.6,0.0,47.0,6.6,,,low
968,2025-03-13 08:00:00,13,3,8,23.1,10.1,11.3,9.8,63.0,81.0,1004.9,14.5,0.0,77.0,9.8,,,high
969,2025-03-13 09:00:00,13,3,9,23.1,10.1,11.0,9.5,89.0,70.0,1004.5,16.5,0.1,88.0,9.5,,,high
970,2025-03-13 10:00:00,13,3,10,23.1,10.1,10.0,12.7,61.0,58.0,1003.5,18.4,0.0,77.0,12.7,,,high
971,2025-03-13 11:00:00,13,3,11,23.1,10.1,9.4,5.9,44.0,49.0,1003.0,20.5,0.0,72.0,5.9,,,high
972,2025-03-13 12:00:00,13,3,12,23.1,10.1,7.4,8.0,29.0,37.0,1002.3,23.0,0.0,234.0,8.0,,,high
973,2025-03-13 13:00:00,13,3,13,23.1,10.1,6.0,9.5,58.0,33.0,1001.9,23.1,0.0,238.0,9.5,,,high
974,2025-03-13 14:00:00,13,3,14,23.1,10.1,5.5,10.3,10.0,33.0,1002.0,22.7,0.0,245.0,10.3,,,high
975,2025-03-13 15:00:00,13,3,15,23.1,10.1,6.8,7.9,73.0,39.0,1002.7,21.4,0.0,271.0,7.9,,,high
976,2025-03-13 16:00:00,13,3,16,23.1,10.1,7.9,6.7,96.0,49.0,1003.6,18.8,0.0,306.0,6.7,,,high
977,2025-03-13 17:00:00,13,3,17,23.1,10.1,5.9,13.2,7.0,48.0,1004.5,16.9,0.0,294.0,13.2,,,high
978,2025-03-13 18:00:00,13,3,18,23.1,10.1,5.8,11.9,1.0,53.0,1005.7,15.3,0.0,273.0,11.9,,,high
979,2025-03-13 19:00:00,13,3,19,23.1,10.1,6.3,9.7,1.0,58.0,1006.7,14.3,0.0,270.0,9.7,,,none
980,2025-03-13 20:00:00,13,3,20,23.1,10.1,6.7,7.2,2.0,65.0,1007.5,13.2,0.0,243.0,7.2,,,none
981,2025-03-13 21:00:00,13,3,21,23.1,10.1,7.0,3.7,20.0,76.0,1008.2,11.1,0.0,247.0,3.7,,,none
982,2025-03-13 22:00:00,13,3,22,23.1,10.1,6.7,2.6,23.0,79.0,1009.1,10.2,0.0,286.0,2.6,,,none
983,2025-03-13 23:00:00,13,3,23,23.1,10.1,6.1,1.3,93.0,76.0,1010.2,10.1,0.0,262.0,1.3,,,none
984,2025-03-14 00:00:00,14,3,0,23.8,9.5,5.8,1.4,66.0,76.0,1010.8,9.8,0.0,310.0,1.4,,,none
985,2025-03-14 01:00:00,14,3,1,23.8,9.5,6.6,3.0,83.0,78.0,1010.7,10.3,0.0,308.0,3.0,,,none
986,2025-03-14 02:00:00,14,3,2,23.8,9.5,5.9,3.4,57.0,74.0,1011.4,10.3,0.0,328.0,3.4,,,none
987,2025-03-14 03:00:00,14,3,3,23.8,9.5,5.2,1.7,90.0,72.0,1011.3,10.1,0.0,72.0,1.7,,,none
988,2025-03-14 04:00:00,14,3,4,23.8,9.5,5.2,3.1,100.0,74.0,1011.9,9.5,0.0,320.0,3.1,,,none
989,2025-03-14 05:00:00,14,3,5,23.8,9.5,5.2,3.6,97.0,73.0,1012.4,9.8,0.0,327.0,3.6,,,none
990,2025-03-14 06:00:00,14,3,6,23.8,9.5,5.4,4.4,100.0,70.0,1012.9,10.7,0.0,12.0,4.4,,,low
991,2025-03-14 07:00:00,14,3,7,23.8,9.5,5.5,8.0,100.0,67.0,1013.2,11.4,0.0,9.0,8.0,,,low
992,2025-03-14 08:00:00,14,3,8,23.8,9.5,5.5,10.2,19.0,58.0,1012.9,13.6,0.0,13.0,10.2,,,high
993,2025-03-14 09:00:00,14,3,9,23.8,9.5,6.6,10.4,22.0,54.0,1012.1,16.0,0.0,36.0,10.4,,,high
994,2025-03-14 10:00:00,14,3,10,23.8,9.5,7.6,10.4,16.0,49.0,1011.5,18.5,0.0,53.0,10.4,,,high
995,2025-03-14 11:00:00,14,3,11,23.8,9.5,7.4,9.0,33.0,43.0,1011.1,20.4,0.0,61.0,9.0,,,high
996,2025-03-14 12:00:00,14,3,12,23.8,9.5,7.4,11.0,26.0,40.0,1010.6,21.6,0.0,56.0,11.0,,,high
997,2025-03-14 13:00:00,14,3,13,23.8,9.5,7.5,10.3,99.0,37.0,1010.0,23.1,0.0,43.0,10.3,,,high
998,2025-03-14 14:00:00,14,3,14,23.8,9.5,7.9,6.4,46.0,36.0,1010.3,23.8,0.0,36.0,6.4,,,high
999,2025-03-14 15:00:00,14,3,15,23.8,9.5,10.2,3.6,68.0,42.0,1010.0,23.7,0.0,354.0,3.6,,,high
1000,2025-03-14 16:00:00,14,3,16,23.8,9.5,11.2,4.3,86.0,51.0,1010.3,21.6,0.0,318.0,4.3,,,high
1001,2025-03-14 17:00:00,14,3,17,23.8,9.5,9.5,4.5,74.0,53.0,1010.5,19.2,0.0,74.0,4.5,,,high
1002,2025-03-14 18:00:00,14,3,18,23.8,9.5,9.5,9.2,12.0,61.0,1011.1,17.2,0.0,84.0,9.2,,,high
1003,2025-03-14 19:00:00,14,3,19,23.8,9.5,9.5,7.6,46.0,69.0,1011.4,15.1,0.0,52.0,7.6,,,none
1004,2025-03-14 20:00:00,14,3,20,23.8,9.5,9.2,5.5,66.0,74.0,1011.4,13.7,0.0,38.0,5.5,,,none
1005,2025-03-14 21:00:00,14,3,21,23.8,9.5,8.9,4.8,79.0,77.0,1011.6,12.8,0.0,27.0,4.8,,,none
1006,2025-03-14 22:00:00,14,3,22,23.8,9.5,8.5,4.6,58.0,79.0,1011.7,12.0,0.0,9.0,4.6,,,none
1007,2025-03-14 23:00:00,14,3,23,23.8,9.5,8.2,5.3,49.0,81.0,1011.8,11.4,0.0,10.0,5.3,,,none
1008,2025-03-15 00:00:00,15,3,0,26.0,10.5,7.9,5.6,69.0,82.0,1011.9,10.8,0.0,7.0,5.6,,,none
1009,2025-03-15 01:00:00,15,3,1,26.0,10.5,8.5,7.3,68.0,77.0,1011.6,12.5,0.0,38.0,7.3,,,none
1010,2025-03-15 02:00:00,15,3,2,26.0,10.5,8.3,6.7,12.0,79.0,1011.5,11.9,0.0,34.0,6.7,,,none
1011,2025-03-15 03:00:00,15,3,3,26.0,10.5,8.0,5.6,80.0,81.0,1011.8,11.1,0.0,21.0,5.6,,,none
1012,2025-03-15 04:00:00,15,3,4,26.0,10.5,7.5,5.2,85.0,81.0,1012.3,10.6,0.0,22.0,5.2,,,none
1013,2025-03-15 05:00:00,15,3,5,26.0,10.5,7.3,5.4,63.0,81.0,1012.8,10.5,0.0,14.0,5.4,,,none
1014,2025-03-15 06:00:00,15,3,6,26.0,10.5,7.9,7.0,66.0,75.0,1013.6,12.3,0.0,13.0,7.0,,,none
1015,2025-03-15 07:00:00,15,3,7,26.0,10.5,8.1,8.9,31.0,70.0,1014.1,13.6,0.0,7.0,8.9,,,none
1016,2025-03-15 08:00:00,15,3,8,26.0,10.5,8.4,8.9,59.0,62.0,1014.0,15.7,0.0,24.0,8.9,,,none
1017,2025-03-15 09:00:00,15,3,9,26.0,10.5,8.8,8.7,89.0,55.0,1013.5,18.1,0.0,47.0,8.7,,,none
1018,2025-03-15 10:00:00,15,3,10,26.0,10.5,9.1,11.3,6.0,48.0,1012.5,20.5,0.0,68.0,11.3,,,none
1019,2025-03-15 11:00:00,15,3,11,26.0,10.5,9.0,15.3,26.0,40.0,1011.0,23.6,0.0,93.0,15.3,,,none
1020,2025-03-15 12:00:00,15,3,12,26.0,10.5,9.6,19.0,52.0,37.0,1009.7,25.3,0.0,105.0,19.0,,,none
1021,2025-03-15 13:00:00,15,3,13,26.0,10.5,9.3,20.1,92.0,35.0,1008.8,26.0,0.0,107.0,20.1,,,none
1022,2025-03-15 14:00:00,15,3,14,26.0,10.5,9.6,19.5,60.0,37.0,1008.1,25.5,0.0,106.0,19.5,,,none
1023,2025-03-15 15:00:00,15,3,15,26.0,10.5,11.0,15.5,65.0,43.0,1007.8,24.5,0.0,110.0,15.5,,,none
1024,2025-03-15 16:00:00,15,3,16,26.0,10.5,10.8,11.9,76.0,48.0,1007.9,22.3,0.0,115.0,11.9,,,none
1025,2025-03-15 17:00:00,15,3,17,26.0,10.5,10.1,10.8,94.0,54.0,1008.6,19.6,0.0,87.0,10.8,,,none
1026,2025-03-15 18:00:00,15,3,18,26.0,10.5,11.1,9.0,73.0,66.0,1009.4,17.5,0.0,67.0,9.0,,,none
1027,2025-03-15 19:00:00,15,3,19,26.0,10.5,11.4,6.3,98.0,73.0,1010.3,16.3,0.0,66.0,6.3,,,none
1028,2025-03-15 20:00:00,15,3,20,26.0,10.5,11.3,4.3,78.0,78.0,1010.8,15.2,0.0,66.0,4.3,,,none
1029,2025-03-15 21:00:00,15,3,21,26.0,10.5,10.8,4.1,100.0,79.0,1010.7,14.4,0.0,56.0,4.1,,,none
1030,2025-03-15 22:00:00,15,3,22,26.0,10.5,10.5,4.2,100.0,80.0,1010.3,13.9,0.0,36.0,4.2,,,none
1031,2025-03-15 23:00:00,15,3,23,26.0,10.5,9.8,4.6,5.0,81.0,1009.8,13.0,0.0,11.0,4.6,,,none
1032,2025-03-16 00:00:00,16,3,0,23.2,8.5,9.3,5.4,29.0,82.0,1009.7,12.3,0.0,356.0,5.4,,,none
1033,2025-03-16 01:00:00,16,3,1,23.2,8.5,9.8,4.7,53.0,77.0,1009.0,13.8,0.0,16.0,4.7,,,none
1034,2025-03-16 02:00:00,16,3,2,23.2,8.5,9.2,4.6,61.0,76.0,1009.1,13.3,0.0,31.0,4.6,,,none
1035,2025-03-16 03:00:00,16,3,3,23.2,8.5,8.4,4.0,95.0,75.0,1009.5,12.7,0.0,36.0,4.0,,,none
1036,2025-03-16 04:00:00,16,3,4,23.2,8.5,8.1,3.8,100.0,78.0,1009.7,11.9,0.0,25.0,3.8,,,none
1037,2025-03-16 05:00:00,16,3,5,23.2,8.5,8.1,4.0,97.0,79.0,1009.8,11.7,0.0,5.0,4.0,,,none
1038,2025-03-16 06:00:00,16,3,6,23.2,8.5,7.9,7.9,63.0,74.0,1010.5,12.3,0.0,21.0,7.9,,,none
1039,2025-03-16 07:00:00,16,3,7,23.2,8.5,8.2,6.5,25.0,69.0,1010.8,13.7,0.0,32.0,6.5,,,none
1040,2025-03-16 08:00:00,16,3,8,23.2,8.5,8.8,5.2,16.0,62.0,1010.7,16.0,0.0,65.0,5.2,,,none
1041,2025-03-16 09:00:00,16,3,9,23.2,8.5,9.4,3.1,21.0,54.0,1010.2,19.0,0.0,69.0,3.1,,,none
1042,2025-03-16 10:00:00,16,3,10,23.2,8.5,8.9,1.4,18.0,45.0,1009.5,21.4,0.0,230.0,1.4,,,none
1043,2025-03-16 11:00:00,16,3,11,23.2,8.5,2.4,10.9,9.0,25.0,1009.1,23.2,0.0,243.0,10.9,,,none
1044,2025-03-16 12:00:00,16,3,12,23.2,8.5,1.0,18.6,4.0,23.0,1008.9,23.2,0.0,258.0,18.6,,,none
1045,2025-03-16 13:00:00,16,3,13,23.2,8.5,1.2,18.8,3.0,24.0,1008.9,22.6,0.0,258.0,18.8,,,none
1046,2025-03-16 14:00:00,16,3,14,23.2,8.5,0.9,16.2,3.0,24.0,1008.8,22.5,0.0,260.0,16.2,,,none
1047,2025-03-16 15:00:00,16,3,15,23.2,8.5,0.6,15.2,5.0,25.0,1008.6,21.4,0.0,263.0,15.2,,,none
1048,2025-03-16 16:00:00,16,3,16,23.2,8.5,1.7,12.9,2.0,30.0,1009.2,19.7,0.0,258.0,12.9,,,none
1049,2025-03-16 17:00:00,16,3,17,23.2,8.5,2.9,12.6,3.0,37.0,1010.1,17.7,0.0,245.0,12.6,,,none
1050,2025-03-16 18:00:00,16,3,18,23.2,8.5,4.2,6.7,1.0,46.0,1011.1,15.8,0.0,265.0,6.7,,,none
1051,2025-03-16 19:00:00,16,3,19,23.2,8.5,4.3,8.0,0.0,51.0,1011.8,14.3,0.0,316.0,8.0,,,none
1052,2025-03-16 20:00:00,16,3,20,23.2,8.5,5.0,6.2,0.0,61.0,1012.3,12.4,0.0,322.0,6.2,,,none
1053,2025-03-16 21:00:00,16,3,21,23.2,8.5,5.5,3.7,1.0,71.0,1012.6,10.5,0.0,325.0,3.7,,,none
1054,2025-03-16 22:00:00,16,3,22,23.2,8.5,5.7,2.1,2.0,78.0,1012.8,9.4,0.0,340.0,2.1,,,none
1055,2025-03-16 23:00:00,16,3,23,23.2,8.5,5.7,0.5,3.0,83.0,1012.7,8.5,0.0,360.0,0.5,,,none
1056,2025-03-17 00:00:00,17,3,0,14.2,5.4,5.3,0.2,3.0,83.0,1013.0,8.1,0.0,360.0,0.2,,,none
1057,2025-03-17 01:00:00,17,3,1,14.2,5.4,3.2,2.1,15.0,67.0,1012.6,9.1,0.0,322.0,2.1,,,none
1058,2025-03-17 02:00:00,17,3,2,14.2,5.4,3.5,0.9,33.0,70.0,1012.3,8.6,0.0,323.0,0.9,,,none
1059,2025-03-17 03:00:00,17,3,3,14.2,5.4,3.6,0.4,21.0,71.0,1012.0,8.5,0.0,297.0,0.4,,,none
1060,2025-03-17 04:00:00,17,3,4,14.2,5.4,3.8,4.2,53.0,75.0,1012.1,7.9,0.1,295.0,4.2,,,none
1061,2025-03-17 05:00:00,17,3,5,14.2,5.4,4.4,2.5,26.0,79.0,1011.6,7.8,0.1,352.0,2.5,,,none
1062,2025-03-17 06:00:00,17,3,6,14.2,5.4,4.7,2.4,9.0,74.0,1011.6,9.0,0.0,261.0,2.4,,,low
1063,2025-03-17 07:00:00,17,3,7,14.2,5.4,4.5,2.6,15.0,66.0,1011.5,10.7,0.0,25.0,2.6,,,low
1064,2025-03-17 08:00:00,17,3,8,14.2,5.4,3.9,5.6,11.0,56.0,1010.8,12.5,0.0,63.0,5.6,,,high
1065,2025-03-17 09:00:00,17,3,9,14.2,5.4,3.3,2.4,87.0,48.0,1010.4,14.2,0.0,73.0,2.4,,,high
1066,2025-03-17 10:00:00,17,3,10,14.2,5.4,2.7,8.5,72.0,48.0,1010.2,13.6,0.3,24.0,8.5,,,high
1067,2025-03-17 11:00:00,17,3,11,14.2,5.4,2.6,6.3,74.0,50.0,1010.4,12.8,0.0,55.0,6.3,,,high
1068,2025-03-17 12:00:00,17,3,12,14.2,5.4,4.1,5.7,98.0,57.0,1010.8,12.3,0.4,235.0,5.7,,,high
1069,2025-03-17 13:00:00,17,3,13,14.2,5.4,4.6,7.3,99.0,60.0,1011.0,12.1,0.1,7.0,7.3,,,high
1070,2025-03-17 14:00:00,17,3,14,14.2,5.4,4.3,7.7,97.0,59.0,1011.1,12.1,0.1,24.0,7.7,,,high
1071,2025-03-17 15:00:00,17,3,15,14.2,5.4,4.3,2.7,94.0,61.0,1011.9,11.5,0.0,360.0,2.7,,,high
1072,2025-03-17 16:00:00,17,3,16,14.2,5.4,4.5,2.8,100.0,71.0,1013.0,9.6,0.3,11.0,2.8,,,high
1073,2025-03-17 17:00:00,17,3,17,14.2,5.4,4.8,4.9,100.0,77.0,1014.4,8.6,0.5,242.0,4.9,,,high
1074,2025-03-17 18:00:00,17,3,18,14.2,5.4,5.7,6.8,100.0,86.0,1015.9,7.9,0.8,235.0,6.8,,,high
